idempresa,idfamilia,descripcion,precio publico,fecha precio,stock,fecha stock,comentarios,activo
1,1,Luhe 650-16,"150.000,00",0,"0,00",0,,TRUE
1,1,Tyrelink 295 80 22.5 ,"424.000,00",0,"0,00",0,,TRUE
1,1,Goodtyre 215 75 17.5,"222.800,00",0,"0,00",0,,TRUE
1,1,Minnel 165 70 13,"82.800,00",0,"2,00",0,,TRUE
1,1,Minnel 205 65 15,"129.400,00",0,"0,00",0,,TRUE
1,1,Lanvigator 165 70 13,"100.700,00",0,"2,00",0,,TRUE
1,1,Lanvigator 205 70 15,"160.600,00",0,"2,00",0,,TRUE
1,1,Lanvigator 215 65 15,"153.800,00",0,"2,00",0,,TRUE
1,1,Lanvigator 235 75 15,"174.700,00",0,"5,00",0,,TRUE
1,1,Maxter 165 70 13,"100.700,00",0,"2,00",0,,TRUE
1,1,Maxter 195 60 15,"129.400,00",0,"2,00",0,,TRUE
1,1,Aptany 195 55 15,"122.200,00",0,"2,00",0,,TRUE
1,1,Duraturn 195 55 15,"122.200,00",0,"4,00",0,,TRUE
1,1,Sextour 195 60 15,"122.200,00",0,"0,00",0,,TRUE
1,1,Real tour 195 60 15,"129.400,00",0,"4,00",0,,TRUE
1,1,Real tour 205 65 15,"129.400,00",0,"1,00",0,,TRUE
1,1,GOOD YEAR 175 70 13,"105.000,00",0,"6,00",0,,TRUE
1,1,GOOD YEAR 175 65 14,"113.300,00",0,"4,00",0,,TRUE
1,1,GOOD YEAR 175 70 14,"115.000,00",0,"1,00",0,,TRUE
1,1,GOOD YEAR 185 65 15 ,"138.575,00",0,"7,00",0,,TRUE
1,1,GOOD YEAR 195 55 15,"145.900,00",0,"2,00",0,no vender impar,TRUE
1,1,Dobleking 185 70 14,"97.800,00",0,"1,00",0,,TRUE
1,1,kpatos 175 65 14,"97.750,00",0,"0,00",0,,TRUE
1,1,Kapsen 175 65 14,"100.700,00",0,"0,00",0,,TRUE
1,1,Kapsen 205 55 16,"143.800,00",0,"1,00",0,,TRUE
1,1,Kapsen 295 80 22.5,"335.900,00",0,"0,00",0,,TRUE
1,1,VITORA 195 65 16 ,"143.800,00",0,"2,00",0,,TRUE
1,1,ROADWING 165 60 14,"86.250,00",0,"0,00",0,,TRUE
1,1,ROADWING 175 70 14,"0,00",0,"0,00",0,,TRUE
1,1,ROADWING 185 60 14 ,"100.700,00",0,"0,00",0,,TRUE
1,1,ROADWING 185 60 15,"122.300,00",0,"2,00",0,,TRUE
1,1,ROADWING 185 65 15,"126.500,00",0,"0,00",0,,TRUE
1,1,ROADWING 195 55 15,"129.400,00",0,"0,00",0,25/4,TRUE
1,1,ROADWING 195 60 15,"122.200,00",0,"2,00",0,,TRUE
1,1,ROADWING 195 65 15,"122.200,00",0,"2,00",0,,TRUE
1,1,ROADWING 295 80 22.5 ,"322.000,00",0,"0,00",0,,TRUE
1,1,FIREMAX 175 65 14 ,"97.750,00",0,"0,00",0,,TRUE
1,1,FIREMAX 175 70 14,"0,00",0,"0,00",0,,TRUE
1,1,FIREMAX 185 60 15,"0,00",0,"0,00",0,,TRUE
1,1,FIREMAX 195 60 15,"122.200,00",0,"2,00",0,,TRUE
1,1,FIREMAX 205 65 15,"0,00",0,"0,00",0,,TRUE
1,1,FIREMAX 205 55 16,"122.200,00",0,"2,00",0,,TRUE
1,1,FIREMAX 205 75 16      ,"0,00",0,"0,00",0,,TRUE
1,1,FIREMAX 205 40 17,"113.850,00",0,"0,00",0,,TRUE
1,1,FATE 165 7013,"132.000,00",0,"2,00",0,,TRUE
1,1,FATE 175 70 13,"145.000,00",0,"2,00",0,,TRUE
1,1,FATE 175 65 14,"146.500,00",0,"3,00",0,,TRUE
1,1,FATE 185 70 14,"126.500,00",0,"3,00",0,,TRUE
1,1,FATE 195-60-15,"0,00",0,"0,00",0,,TRUE
1,1,FATE 205 75 16 c,"264.500,00",0,"1,00",0,,TRUE
1,1,FATE 295 80 22.5,"0,00",0,"0,00",0,,TRUE
1,1,WEST LAKE 155r12,"117.400,00",0,"2,00",0,,TRUE
1,1,WEST LAKE 165-70-13,"0,00",0,"0,00",0,,TRUE
1,1,WEST LAKE 175 70 13                ,"0,00",0,"0,00",0,,TRUE
1,1,WEST LAKE 175 65 14,"0,00",0,"0,00",0,,TRUE
1,1,WEST LAKE 185-70-14,"98.700,00",0,"0,00",0,,TRUE
1,1,WEST LAKE 185 60 14,"95.700,00",0,"0,00",0,,TRUE
1,1,WEST LAKE 185 55 15,"151.400,00",0,"4,00",0,,TRUE
1,1,WEST LAKE 195 60 15,"0,00",0,"0,00",0,,TRUE
1,1,WEST LAKE 205 65 15,"207.700,00",0,"6,00",0,,TRUE
1,1,WEST LAKE 195 55 16,"212.750,00",0,"0,00",0,,TRUE
1,1,WEST LAKE 205 50 16,"112.300,00",0,"4,00",0,,TRUE
1,1,WEST LAKE 205 55 16,"126.000,00",0,"0,00",0,,TRUE
1,1,WINDFORCE 155R12,"83.300,00",0,"0,00",0,,TRUE
1,1,WINDFORCE 165 70 13,"120.000,00",0,"5,00",0,,TRUE
1,1,WINDFORCE 175 70 13,"0,00",0,"0,00",0,,TRUE
1,1,WINDFORCE 175 65 14,"130.000,00",0,"2,00",0,,TRUE
1,1,WINDFORCE 175 70 14,"0,00",0,"0,00",0,,TRUE
1,1,WINDFORCE 185 70 14,"94.800,00",0,"0,00",0,,TRUE
1,1,WINDFORCE 195 70 15,"0,00",0,"0,00",0,,TRUE
1,1,WINDFORCE 205 70 15,"0,00",0,"0,00",0,,TRUE
1,1,WINDFORCE 235 75 15 ,"249.550,00",0,"1,00",0,,TRUE
1,1,WINDFORCE 31x10.5x15,"287.500,00",0,"4,00",0,,TRUE
1,1,WINDFORCE 295 80 22.5,"417.000,00",0,"7,00",0,,TRUE
1,1,FORTUNE 165 70 14,"0,00",0,"0,00",0,,TRUE
1,1,FORTUNE 175 70 14,"0,00",0,"0,00",0,,TRUE
1,1,FORTUNE 185 65 14 ,"0,00",0,"0,00",0,,TRUE
1,1,FORTUNE 185 70 14 ,"0,00",0,"0,00",0,,TRUE
1,1,FORTUNE 205 55 16 ,"143.800,00",0,"1,00",0,,TRUE
1,1,FORTUNE 195 60 15,"143.800,00",0,"0,00",0,,TRUE
1,1,FORTUNE 195 55 16,"0,00",0,"0,00",0,,TRUE
1,1,Aderenza 205 65 15 ,"129.400,00",0,"0,00",0,,TRUE
1,1,AOTELLI 205-65-15,"0,00",0,"0,00",0,,TRUE
1,1,AOTELLI 225 75 15,"0,00",0,"0,00",0,,TRUE
1,1,SUNSET 175 70 13,"100.700,00",0,"0,00",0,,TRUE
1,1,SUNSET 175 70 14,"96.600,00",0,"2,00",0,,TRUE
1,1,SUNSET 185 60 14,"110.100,00",0,"1,00",0,,TRUE
1,1,SUNSET 185 60 15,"122.200,00",0,"0,00",0,,TRUE
1,1,SUNSET 195 60 15,"129.400,00",0,"2,00",0,,TRUE
1,1,SUNSET 195 50 16,"143.800,00",0,"2,00",0,,TRUE
1,1,SUNSET 205 55 16 ,"143.800,00",0,"0,00",0,,TRUE
1,1,SUNSET 225 45 17,"253.000,00",0,"4,00",0,,TRUE
1,1,SUNSET 295 80 22.5,"323.800,00",0,"0,00",0,,TRUE
1,1,XBRI 175 70 13,"100.700,00",0,"0,00",0,,TRUE
1,1,XBRI 175 65 14,"98.500,00",0,"0,00",0,,TRUE
1,1,XBRI 185 65 14,"103.500,00",0,"1,00",0,,TRUE
1,1,XBRI 185 70 14,"0,00",0,"0,00",0,,TRUE
1,1,XBRI 185 65 15,"0,00",0,"0,00",0,,TRUE
1,1,XBRI 195 55 15,"129.400,00",0,"0,00",0,,TRUE
1,1,XBRI 205 65 15 ,"115.000,00",0,"0,00",0,25/4,TRUE
1,1,XBRI 195 55 16 ,"0,00",0,"0,00",0,,TRUE
1,1,XBRI 225 65 16,"149.000,00",0,"0,00",0,,TRUE
1,1,XBRI 205 75 16,"175.400,00",0,"1,00",0,,TRUE
1,1,XBRI 225 75 16 ,"186.900,00",0,"0,00",0,,TRUE
1,1,XBRI 215 75 17.5,"301.850,00",0,"1,00",0,,TRUE
1,1,BKT 650x16 AGRITRACTOR,"189.750,00",0,"2,00",0,,TRUE
1,1,PACE 165-70-13,"98.900,00",0,"1,00",0,72000 oferta efectivo,TRUE
1,1,PACE 175-70-13,"108.000,00",0,"7,00",0,75000 oferta efectivo,TRUE
1,1,PACE 175-65-14,"111.100,00",0,"0,00",0,84000 oferta efectivo,TRUE
1,1,PACE 175 70 14,"119.900,00",0,"4,00",0,,TRUE
1,1,PACE 185 60 14,"125.300,00",0,"2,00",0,,TRUE
1,1,PACE 185 65 14,"118.200,00",0,"2,00",0,,TRUE
1,1,PACE 185 70 14,"122.400,00",0,"3,00",0,,TRUE
1,1,PACE 195-70-14,"132.900,00",0,"3,00",0,,TRUE
1,1,PACE 185-55-15,"0,00",0,"0,00",0,,TRUE
1,1,PACE 185 60 15,"149.200,00",0,"4,00",0,,TRUE
1,1,PACE 185-65-15,"154.100,00",0,"7,00",0,,TRUE
1,1,PACE 195 55 15,"152.500,00",0,"4,00",0,,TRUE
1,1,PACE 195-60-15  ,"165.500,00",0,"4,00",0,,TRUE
1,1,PACE 195 65 15 ,"166.000,00",0,"4,00",0,,TRUE
1,1,PACE 205-60-15,"172.700,00",0,"4,00",0,,TRUE
1,1,PACE 205 65 15,"185.700,00",0,"6,00",0,,TRUE
1,1,PACE 235 75 15,"0,00",0,"0,00",0,,TRUE
1,1,PACE 195 50 16,"195.200,00",0,"4,00",0,,TRUE
1,1,PACE 195 75 16,"237.900,00",0,"2,00",0,,TRUE
1,1,PACE 205-55-16,"185.700,00",0,"9,00",0,,TRUE
1,1,PACE 205 60 16,"214.700,00",0,"2,00",0,,TRUE
1,1,PACE 205 75 16,"258.200,00",0,"0,00",0,,TRUE
1,1,PACE 295 80 22.5,"373.750,00",0,"0,00",0,,TRUE
1,1,PACE 205 40 17,"230.000,00",0,"1,00",0,,TRUE
1,1,PACE 205 45 17,"218.700,00",0,"0,00",0,,TRUE
1,1,FORMULA 175 70 13,"108.000,00",0,"1,00",0,,TRUE
1,1,MICHELIN 205 55 16,"0,00",0,"0,00",0,,TRUE
1,1,LING LONG 165 70 13,"0,00",0,"0,00",0,,TRUE
1,1,LING LONG 175 70 13,"89.700,00",0,"0,00",0,,TRUE
1,1,LING LONG 165 65 14,"100.700,00",0,"6,00",0,,TRUE
1,1,LING LONG 175 65 14,"96.600,00",0,"1,00",0,,TRUE
1,1,LING LONG 195 70 14,"96.600,00",0,"0,00",0,,TRUE
1,1,LING LONG 185 65 15,"119.400,00",0,"0,00",0,,TRUE
1,1,LING LONG 195 60 15,"0,00",0,"0,00",0,,TRUE
1,1,LING LONG 195 65 15,"129.400,00",0,"0,00",0,,TRUE
1,1,LING LONG 195 70 15,"0,00",0,"0,00",0,,TRUE
1,1,LING LONG 205 65 15,"0,00",0,"0,00",0,,TRUE
1,1,LING LONG 195 60 16,"0,00",0,"0,00",0,,TRUE
1,1,LING LONG 205 55 16,"122.200,00",0,"8,00",0,,TRUE
1,1,LING LONG 205 65 16,"143.800,00",0,"2,00",0,,TRUE
1,1,LING LONG 650 16 LINEAL,"197.800,00",0,"1,00",0,,TRUE
1,1,LING LONG 225 65 17,"158.900,00",0,"0,00",0,,TRUE
1,1,Royal 700 16,"250.000,00",0,"1,00",0,,TRUE
1,1,NEXEN 195 55 15,"165.300,00",0,"2,00",0,,TRUE
1,1,NEXEN 185 55 15 ,"135.400,00",0,"4,00",0,,TRUE
1,1,NEXEN 215 65 15,"0,00",0,"0,00",0,,TRUE
1,1,NEXEN 225 45 17,"165.600,00",0,"0,00",0,,TRUE
1,1,NEXEN 205 40 18,"243.800,00",0,"2,00",0,,TRUE
1,1,NEUPAR 175 70 14,"0,00",0,"0,00",0,,TRUE
1,1,NEUPAR 185 65 14,"0,00",0,"0,00",0,,TRUE
1,1,NEUPAR 185 70 14,"0,00",0,"0,00",0,,TRUE
1,1,NEUPAR 185 60 15,"112.200,00",0,"0,00",0,,TRUE
1,1,NEUPAR 195 55 15,"0,00",0,"0,00",0,,TRUE
1,1,NEUPAR 195 60 15,"129.400,00",0,"0,00",0,,TRUE
1,1,NEUPAR 195-65-15,"108.000,00",0,"0,00",0,,TRUE
1,1,NEUPAR 205 60 15,"129.400,00",0,"2,00",0,,TRUE
1,1,NEUPAR 205 55 16,"0,00",0,"0,00",0,,TRUE
1,1,NEUPAR 205 60 16,"0,00",0,"0,00",0,,TRUE
1,1,Teraflex 205 60 15,"122.200,00",0,"4,00",0,,TRUE
1,1,Durable 175 70 13,"0,00",0,"0,00",0,,TRUE
1,1,Durable 175 65 14,"0,00",0,"0,00",0,,TRUE
1,1,Durable 175 70 14,"0,00",0,"0,00",0,,TRUE
1,1,Durable 185 60 15,"0,00",0,"0,00",0,,TRUE
1,1,Durable 205 55 16,"0,00",0,"0,00",0,,TRUE
1,1,Pirelli 175 65 14,"149.500,00",0,"2,00",0,,TRUE
1,1,Pirelli 205 55 15,"230.700,00",0,"1,00",0,,TRUE
1,1,Imperial Cord 80-100/14 I,"26.700,00",0,"2,00",0,,TRUE
1,1,Imperial Cord 250x16 I,"25.000,00",0,"1,00",0,,TRUE
1,1,Imperial Cord 275X18,"31.400,00",0,"1,00",0,,TRUE
1,1,Imperial Cord 275x17 I,"29.300,00",0,"2,00",0,,TRUE
1,1,Imperial Cord 90 90 18,"36.500,00",0,"2,00",0,,TRUE
1,1,Atlantic 300x18 ,"0,00",0,"0,00",0,,TRUE
1,1,Atlantic 300X17 ,"0,00",0,"0,00",0,,TRUE
1,1,Atlantic 275x18 ,"0,00",0,"0,00",0,,TRUE
1,1,Runstone 80 100 14 ,"48.300,00",0,"1,00",0,,TRUE
1,1,Runstone 250x17,"46.000,00",0,"0,00",0,,TRUE
1,1,Runstone 275x17 ,"47.200,00",0,"1,00",0,,TRUE
1,1,Runstone 275X18 ,"45.650,00",0,"1,00",0,,TRUE
1,1,Runstone 300X18 ,"55.100,00",0,"1,00",0,,TRUE
1,1,Runstone 90 90 18,"65.200,00",0,"2,00",0,,TRUE
1,1,Journey 250/17 ,"40.950,00",0,"0,00",0,,TRUE
1,1,Journey 300x18 ,"0,00",0,"0,00",0,,TRUE
1,1,Osaka 80/100/14 ,"0,00",0,"0,00",0,,TRUE
1,1,Osaka 225x16 ,"37.400,00",0,"2,00",0,,TRUE
1,1,Osaka 300X18 ,"0,00",0,"0,00",0,,TRUE
1,1,Osaka 90-90-18  ,"0,00",0,"0,00",0,,TRUE
1,1,Fortune 300x17 ,"0,00",0,"0,00",0,,TRUE
1,1,Fortune 350x18 ,"0,00",0,"0,00",0,,TRUE
1,1,MAXI SPORTS 410/350x4,"0,00",0,"0,00",0,,TRUE
1,1,BICI RODADO 20,"20.200,00",0,"1,00",0,,TRUE
1,1,BICI RODADO 24,"22.200,00",0,"2,00",0,,TRUE
1,1,BICI RODADO 26,"22.200,00",0,"4,00",0,,TRUE
1,1,BICI RODADO 29,"24.000,00",0,"2,00",0,,TRUE
1,1,BICI  LLANTA TRASERA R26,"0,00",0,"0,00",0,,TRUE
1,1,Cubierta de carretilla/zorrita 350x8,"0,00",0,"0,00",0,,TRUE
1,2,Moto 410 350x6,"11.900,00",0,"1,00",27-07-2024,,TRUE
1,2,Moto 15/600x6,"11.900,00",0,"1,00",27-07-2024,,TRUE
1,2,Moto 400x8,"11.900,00",0,"0,00",27-07-2024,,TRUE
1,2,Moto 500x8,"11.900,00",0,"1,00",27-07-2024,,TRUE
1,2,Moto 350x10(3),"11.900,00",0,"2,00",27-07-2024,,TRUE
1,2,Moto 450x12(5),"11.900,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 110 90x13(3),"11.900,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 300x14,"7.600,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 130 90x15,"11.900,00",0,"3,00",27-07-2024,,TRUE
1,2,Moto 225/250x16(5),"7.600,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 110 90x16(3),"11.900,00",0,"2,00",27-07-2024,,TRUE
1,2,Moto 250x17,"7.600,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 300/275x17,"7.600,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 350x17,"11.900,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 400x17,"11.900,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 250x18,"7.600,00",0,"2,00",27-07-2024,,TRUE
1,2,Moto 300x18,"7.600,00",0,"4,00",27-07-2024,,TRUE
1,2,Moto 350x18,"11.900,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 400x18(10),"11.900,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 300x19,"11.900,00",0,"5,00",27-07-2024,,TRUE
1,2,Moto 275/300x21,"11.900,00",0,"3,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion ER12(5)","11.900,00",0,"2,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion ER13(5)","14.600,00",0,"2,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion FR13(10)","15.600,00",0,"5,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion GR14(10)","17.800,00",0,"5,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion F15","17.800,00",0,"6,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion GR15","21.300,00",0,"6,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion GR16(5)","21.300,00",0,"4,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion MR15(5)","28.200,00",0,"4,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion KR16TR13","23.800,00",0,"2,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion KR16tr15(5)","23.800,00",0,"3,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion 700X16TR75","26.000,00",0,"2,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion  750 x 16 tr 75","29.900,00",0,"3,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion 750x16 TR150(2)","29.900,00",0,"5,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion 900x20(3)","42.800,00",0,"2,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion 1000x20(3)","52.500,00",0,"2,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion 1100x20(2)","55.100,00",0,"2,00",27-07-2024,,TRUE
1,2,"Auto, Camioneta, Camion 1200x20 tr78 Unimax ","55.100,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 1000x15,"46.100,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 825x15,"36.600,00",0,"2,00",27-07-2024,,TRUE
1,2,Vial/Especial 1000x16 ,"43.000,00",0,"2,00",27-07-2024,,TRUE
1,2,Vial/Especial 10x16.5,"25.700,00",0,"1,00",27-07-2024,,TRUE
1,2,Vial/Especial 11L- 15/16,"34.400,00",0,"1,00",27-07-2024,,TRUE
1,2,Vial/Especial 12x16.5,"48.500,00",0,"1,00",27-07-2024,,TRUE
1,2,Vial/Especial 750x18,"27.100,00",0,"2,00",27-07-2024,,TRUE
1,2,Vial/Especial 12.5/80-18 tr 15,"58.000,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 750x20,"35.900,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 16.0/70x20 tr218a,"72.600,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial KM24,"105.000,00",0,"2,00",27-07-2024,,TRUE
1,2,Vial/Especial 14.9x24,"130.000,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 17.5x25,"137.000,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 16.9-28/14x28,"120.000,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 16.9x34,"80.300,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 18.4/15x34,"123.900,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 12.4-36/11x36,"75.000,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 18x9 50-8,"23.200,00",0,"0,00",27-07-2024,,TRUE
1,2,Vial/Especial 600x9,"20.200,00",0,"2,00",27-07-2024,,TRUE
1,2,Vial/Especial 650x10,"19.400,00",0,"2,00",27-07-2024,,TRUE
1,2,Vial/Especial 700x12,"24.500,00",0,"2,00",27-07-2024,,TRUE
1,2,BICI R16 ,"6.750,00",0,"2,00",0,,TRUE
1,2,BICI R20 ,"6.750,00",0,"2,00",0,,TRUE
1,2,BICI R24 ,"6.750,00",0,"2,00",0,,TRUE
1,2,BICI R26,"6.750,00",0,"1,00",0,,TRUE
1,2,BICI R28,"6.750,00",0,"2,00",0,,TRUE
1,2,BICI R29x2.10,"7.350,00",0,"2,00",0,,TRUE
1,2,PROTECTOR 16,"13.450,00",0,"1,00",0,,TRUE
1,2,PROTECTOR 20,"19.600,00",0,"3,00",0,,TRUE
1,2,PROTECTOR 10,"0,00",0,"1,00",0,,TRUE
1,3,Aceite Comun Westf,"4.000,00",0,"9,00",08-08-2024,,TRUE
1,3,Aceite Comun ,"3.000,00",0,"0,00",08-08-2024,,TRUE
1,3,Aceite Viscus,"3.700,00",0,"21,00",08-08-2024,,TRUE
1,3,Aceite Hidraulico,"3.700,00",0,"41,00",08-08-2024,,TRUE
1,3,Aceite Viscus Petronas ,"5.000,00",0,"7,00",08-08-2024,,TRUE
1,3,Aceite 4T New Line 1Lt,"8.800,00",0,"9,00",08-08-2024,,TRUE
1,3,Grasa de caja,"3.600,00",0,"0,00",08-08-2024,,TRUE
1,3,Aceite 2T 500ML New Line,"2.700,00",15-05-2024,"21,00",08-08-2024,,TRUE
1,3,Aceite 2T 100ML New Line,"1.000,00",15-05-2024,"41,00",08-08-2024,,TRUE
1,3,Grasa de rodamiento ,"2.600,00",0,"7,00",08-08-2024,,TRUE
1,3,Aceite 4T Rally 1Ltr,"6.000,00",0,"5,00",08-08-2024,,TRUE
1,3,Aceite 2T Rally 500cm,"6.000,00",0,"0,00",08-08-2024,,TRUE
1,3,Aceite 2T Rally 100cm,"0,00",0,"0,00",08-08-2024,,TRUE
1,3,Liquido refrigerante,"1.800,00",0,"122,00",0,2 x 3500,TRUE
1,3,Lubricante de Caja diferencial Rally,"3.600,00",0,"7,00",0,,TRUE
1,3,Silicona Rally gatillo c/ g espuma,"8.100,00",0,"6,00",0,,TRUE
1,3,Silicona Rally repuesto,"5.400,00",0,"0,00",0,,TRUE
1,3,Liquido de freno Rally Dot 3 200cm,"3.350,00",0,"0,00",0,,TRUE
1,3,Liquido de freno Rally Dot 3 500CM,"6.000,00",0,"0,00",0,,TRUE
1,3,Liquido de freno Rally Dot 3 1000cm,"8.450,00",0,"0,00",0,,TRUE
1,3,Silicona gatillo Zoe,"5.000,00",0,"0,00",0,,TRUE
1,3,Shampoo Zoe,"5.000,00",0,"5,00",0,,TRUE
1,3,Cera Zoe,"5.000,00",0,"2,00",0,,TRUE
1,3,Limpia motor Zoe,"5.000,00",0,"4,00",0,,TRUE
1,3,Aceitodo spray,"5.350,00",0,"4,00",0,,TRUE
1,3,Lubricante de cadena,"4.000,00",0,"8,00",0,,TRUE
1,3,Silicona aerosol manzana ,"4.000,00",0,"1,00",0,,TRUE
1,3,Limpia contacto,"6.750,00",0,"0,00",0,,TRUE
1,3,grasa para rodamiento silva,"1.600,00",0,"9,00",0,,TRUE
1,3,Arranca motores                                                                                                                                                                                                      ,"4.500,00",0,"0,00",0,,TRUE
1,3,shampoo daytona,"0,00",0,"5,00",0,,TRUE
1,3,Red pulpo Posh,"4.500,00",0,"0,00",0,,TRUE
1,3,Chaleco refractario,"1.500,00",0,"0,00",0,,TRUE
1,3,Boa para moto,"0,00",0,"0,00",0,,TRUE
1,3,Kit Tarugo,"23.000,00",0,"1,00",0,,TRUE
1,3,Linga bici Tyton,"5.500,00",0,"0,00",0,,TRUE
1,3,Bornes bateria,"4.500,00",0,"2,00",0,,TRUE
1,3,Mini botiquin primeros auxilios,"1.600,00",0,"0,00",0,,TRUE
1,3,Kit de seguridad auto grande,"48.000,00",0,"3,00",0,,TRUE
1,3,Mini fusibles,"4.000,00",0,"4,00",0,,TRUE
1,3,Fusible con tester,"4.000,00",0,"0,00",0,,TRUE
1,3,Bujias Champion,"6.500,00",0,"3,00",0,,TRUE
1,3,Kit llave tubo 32 ,"29.000,00",0,"0,00",0,,TRUE
1,3,Bujias Bosh wr8bc+,"6.500,00",0,"6,00",0,,TRUE
1,3,Bujias Bosh d10bc0,"6.500,00",0,"7,00",0,,TRUE
1,3,bujias bosh     wr7dc,"6.500,00",0,"9,00",0,,TRUE
1,3,Capuchon y tapa de valvula cromada,"2.000,00",0,"10,00",0,,TRUE
1,3,Lampara H4,"5.000,00",0,"0,00",0,,TRUE
1,3,Lampara H3,"5.000,00",0,"4,00",0,,TRUE
1,3,Lampara H7,"5.400,00",0,"0,00",0,,TRUE
1,3,Lampara 1 Polos pata pareja,"900,00",0,"5,00",0,,TRUE
1,3,Lampara 2 Polos pata pareja,"900,00",0,"19,00",0,,TRUE
1,3,Lampara 2 Polos pata despareja,"900,00",0,"7,00",0,,TRUE
1,3,Lampara Piojitos,"600,00",0,"41,00",0,,TRUE
1,4,RENAULT R 13 GRIS (CHAPA),"20.000,00",0,"3,00",15-07-2024,,TRUE
1,4,RENAULT R 13 NEGRA (CHAPA),"20.000,00",0,"5,00",15-07-2024,,TRUE
1,4,CORSA R13 NEGRA (CHAPA),"20.000,00",0,"4,00",15-07-2024,,TRUE
1,4,FIAT R13 POTENCIADA GRIS (CHAPA),"0,00",0,"2,00",15-07-2024,,TRUE
1,4,FIAT R13 CURITA GRIS (CHAPA),"0,00",0,"1,00",15-07-2024,,TRUE
1,4,FIAT R13 (128) GRIS (CHAPA),"0,00",0,"3,00",15-07-2024,,TRUE
1,4,VW R13 GRIS (CHAPA),"0,00",0,"4,00",15-07-2024,,TRUE
1,4,VW R14 POLO (CHAPA),"0,00",0,"1,00",15-07-2024,,TRUE
1,4,FORD R14 NEGRAS  (CHAPA),"28.000,00",0,"2,00",15-07-2024,,TRUE
1,4,PEUGEOT R14 NEGRA (CHAPA),"0,00",0,"1,00",15-07-2024,,TRUE
1,4,PEUGEOT R 14 GRIS (CHAPA),"0,00",0,"1,00",15-07-2024,,TRUE
1,4,CORSA R14 NEGRA (CHAPA),"0,00",0,"2,00",15-07-2024,,TRUE
1,4,FIAT R14 NEGRA (CHAPA),"0,00",0,"1,00",15-07-2024,,TRUE
1,4,VW SURAN-BORA-FOX R15 (CHAPA),"25.000,00",0,"7,00",15-07-2024,,TRUE
1,4,DUCATO R16 CH GRIS (CHAPA),"0,00",0,"2,00",15-07-2024,,TRUE
1,4,SPRINTER R 15 GRIS (CHAPA),"0,00",0,"1,00",15-07-2024,,TRUE
1,4,FORD R 15 NEGRA,"25.000,00",0,"1,00",15-07-2024,,TRUE
1,4,CHERY R17 CHAPANEGRA,"0,00",0,"1,00",15-07-2024,,TRUE
1,4,RENAULT R  13 ALEACION GRIS,"0,00",0,"4,00",15-07-2024,,TRUE
1,4,Ford R 14 ALEACION ,"0,00",0,"4,00",15-07-2024,,TRUE
1,4,CORSA R14 GRIS  ALEACION,"0,00",0,"4,00",15-07-2024,,TRUE
1,4,SURAN R 15 ALEACION,"0,00",0,"1,00",15-07-2024,,TRUE
1,4,COROLLA R 15 ALEACION,"0,00",0,"1,00",15-07-2024,,TRUE
1,4,Tapa Llanta Volkswagen Gol (lisa),"6.000,00",0,"1,00",0,,TRUE
